CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LON,LAT,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
26125130,CO,Cumbarco,Sevilla,Valle del Cauca,1692,-75.83236111,4.185027778,89.83461538,82.98846154,90.97037037,81.38571429,83.43214286,82.44642857,91.63846154,99.38518519,89.08888889,81.41538462,78.85925926,76.67777778,987.8821429
26105160,SP,Apto Farfan,Tulua,Valle del Cauca,955,-76.22311111,4.090388889,121.4,115.16,118.5555556,107.3,109.3454545,103.3909091,122.3,131.13,119.5272727,110.9454545,103.55,106.23,1273.909091
26105140,CO,Barragan,Tulua,Valle del Cauca,2902,-75.88805556,4.033333333,76.79166667,71.33913043,79.92916667,74.21304348,80.72272727,81.664,90.7125,89.875,88.60909091,69.59166667,61.1,69.96956522,875.792
26105230,CO,Mateguadua,Tulua,Valle del Cauca,1025,-76.16805556,4.028694444,118.2076923,118.0230769,124.0076923,110.7214286,109.7428571,106.55,124.4142857,130.2428571,118.2571429,110.6071429,102.5857143,105.4285714,1353.057143
26085130,CO,Buitrera La,Yumbo,Valle del Cauca,1500,-76.56666667,3.583333333,79.45555556,78.35714286,85.875,74.42142857,70.12142857,72.08571429,90.62142857,100.8642857,89.93214286,78.94444444,64.77407407,68.3,943.3428571
26105110,CO,Ing Riopaila,Zarzal,Valle del Cauca,941,-76.08241667,4.318222222,120.31875,119.4133333,128.55625,115.275,108.00625,112.40625,131.86,142.125,134.325,130.14375,117.54375,118.625,1462.89375
42075010,CP,Mitu,Mitu,Vaupes,180,-70.23911111,1.259555556,106.725,88.64285714,98.64285714,89.0375,70.8625,65.86666667,79.925,86.425,101.2666667,103.1222222,92.61428571,101.1666667,892.8333333
33055010,CO,Cumaribo,Cumaribo,Vichada,125,-69.80333333,4.494722222,160.5111111,156.78,159.55,119.71,104.64,93.98571429,99.66,110.65,120.19,119.06,113.3111111,140.975,1415.25
34015010,SP,Gaviotas Las,Cumaribo,Vichada,171,-70.93011111,4.553944444,197.5428571,183.0076923,174.3583333,126.8125,108.032,94.75454545,103.2875,111.1695652,121.02,122.6884615,122.6230769,151.8304348,1494.292308
34035020,CO,Tapon El,Cumaribo,Vichada,315,-69.14838889,5.112027778,190.3083333,178.4846154,189.7307692,127.0615385,108.6818182,91.31666667,92.6,98.1,106.4833333,119.7583333,117.2666667,156.9538462,1497.269231
34035010,CO,Tuparro Bocas Tomo,Cumaribo,Vichada,250,-67.85825,5.353138889,160.5,147.6,178.53,128.7166667,101.7727273,89.92,93.55,102.4,115.41,124.46,129.2769231,134.8,1266.915385
38015030,CP,Apto Pto Carreno,Puerto Carreno,Vichada,50,-67.49122222,6.182416667,226.3826087,239.636,254.7608696,185.8416667,138.964,116.95,121.264,133.572,142.5115385,155.4807692,158.0583333,190.6318182,1856.97037
38015040,CO,Pto Paez,Puerto Carreno,Vichada,53,-67.45,6.2,260.0444444,255.3444444,290.8,205.4111111,155.6777778,118.9,133.9222222,142.7333333,159.9777778,169.0222222,178.4777778,220.3111111,2290.622222
